LE ID;Project / Contract;GET-ID;BBS-Markup in %;Site Area;Site-Name;BBS-Department;Charging information;Region;Created By;Modified By;Item Type;Path
0210;WebAS, TWM%ZA-0210-BHC%02, Intranet;;;Intranet;various;WebCM;TWM#ZA-0210-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0210;WebAS, TWM%ZA-0210-BHC%01, Internet;10064724;;Internet;various;WebCM;TWM#ZA-0210-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1346;WebAS, TWM%VN-1346-ROS-BAYER-VIETNAM-LTD%02, Intranet;;;Intranet;various;WebCM;TWM#VN-1346-ROS-BAYER-VIETNAM-LTD#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1346;WebAS, TWM%VN-1346-ROS-BAYER-VIETNAM-LTD%01, Internet;10064726;;Internet;various;WebCM;TWM#VN-1346-ROS-BAYER-VIETNAM-LTD#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0196;WebAS, TWM%VE-0196-BHC%02, Intranet;;;Intranet;various;WebCM;TWM#VE-0196-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0196;WebAS, TWM%VE-0196-BHC%01, Internet;10064856;;Internet;various;WebCM;TWM#VE-0196-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
2083;WebAS, TWM%US-2083-BHC%02, Intranet;10064958;;Intranet;various;WebCM;TWM#US-2083-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
2083;WebAS, TWM%US-2083-BHC%01, Internet;10064764;;Internet;various;WebCM;TWM#US-2083-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1371;WebAS, TWM%US-1371-ROS-BAYER-CORP%02, Intranet;;;Intranet;various;WebCM;TWM#US-1371-ROS-BAYER-CORP#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1371;WebAS, TWM%US-1371-ROS-BAYER-CORP%01, Internet;10064854;;Internet;various;WebCM;TWM#US-1371-ROS-BAYER-CORP#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0353;WebAS, TWM%US-0353-BHC-BAYER-HEALTHCARE-LLC%02, Intranet;10064954;;Intranet;various;WebCM;TWM#US-0353-BHC-BAYER-HEALTHCARE-LLC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0353;WebAS, TWM%US-0353-BHC-BAYER-HEALTHCARE-LLC%01, Internet;10064686;;Internet;various;WebCM;TWM#US-0353-BHC-BAYER-HEALTHCARE-LLC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1477;WebAS, TWM%UA-1477-BHC%02, Intranet;;;Intranet;various;WebCM;TWM#UA-1477-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1477;WebAS, TWM%UA-1477-BHC%01, Internet;10064852;;Internet;various;WebCM;TWM#UA-1477-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0673;WebAS, TWM%TW-0673-ROS-BAYER-TAIWAN-COMPANY-LTD%02, Intranet;;;Intranet;various;WebCM;TWM#TW-0673-ROS-BAYER-TAIWAN-COMPANY-LTD#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0673;WebAS, TWM%TW-0673-ROS-BAYER-TAIWAN-COMPANY-LTD%01, Internet;10064850;;Internet;various;WebCM;TWM#TW-0673-ROS-BAYER-TAIWAN-COMPANY-LTD#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0092;WebAS, TWM%TR-0092-ROS-BAYER-TUERK-KIMYA%02, Intranet;;;Intranet;various;WebCM;TWM#TR-0092-ROS-BAYER-TUERK-KIMYA#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0092;WebAS, TWM%TR-0092-ROS-BAYER-TUERK-KIMYA%01, Internet;10064848;;Internet;various;WebCM;TWM#TR-0092-ROS-BAYER-TUERK-KIMYA#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0422;WebAS, TWM%TH-0422-ROS-BAYER-THAI-COMPANY-LIMITED%02, Intranet;10064952;;Intranet;various;WebCM;TWM#TH-0422-ROS-BAYER-THAI-COMPANY-LIMITED#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0422;WebAS, TWM%TH-0422-ROS-BAYER-THAI-COMPANY-LIMITED%01, Internet;10064846;;Internet;various;WebCM;TWM#TH-0422-ROS-BAYER-THAI-COMPANY-LIMITED#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1000;WebAS, TWM%SK-1000-ROS%02, Intranet;;;Intranet;various;WebCM;TWM#SK-1000-ROS#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1000;WebAS, TWM%SK-1000-ROS%01, Internet;10064844;;Internet;various;WebCM;TWM#SK-1000-ROS#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0438;WebAS, TWM%SI-0438-BHC%02, Intranet;10064950;;Intranet;various;WebCM;TWM#SI-0438-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0438;WebAS, TWM%SI-0438-BHC%01, Internet;10064842;;Internet;various;WebCM;TWM#SI-0438-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1106;WebAS, TWM%SG-1106-ROS-BAYER-SOUTH-EAST-ASIA-PTE-LT%02, Intranet;10064948;;Intranet;various;WebCM;TWM#SG-1106-ROS-BAYER-SOUTH-EAST-ASIA-PTE-LT#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1106;WebAS, TWM%SG-1106-ROS-BAYER-SOUTH-EAST-ASIA-PTE-LT%01, Internet;10064840;;Internet;various;WebCM;TWM#SG-1106-ROS-BAYER-SOUTH-EAST-ASIA-PTE-LT#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0202;WebAS, TWM%SE-0202-BHC%02, Intranet;;;Intranet;various;WebCM;TWM#SE-0202-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0202;WebAS, TWM%SE-0202-BHC%01, Internet;10064838;;Internet;various;WebCM;TWM#SE-0202-BHC#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0823;WebAS, TWM%RU-0823-ROS-ZAO-BAYER%02, Intranet;10064946;;Intranet;various;WebCM;TWM#RU-0823-ROS-ZAO-BAYER#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0823;WebAS, TWM%RU-0823-ROS-ZAO-BAYER%01, Internet;10064836;;Internet;various;WebCM;TWM#RU-0823-ROS-ZAO-BAYER#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1490;WebAS, TWM%RS-1490-BCS-SM%02, Intranet;10064944;;Intranet;various;WebCM;TWM#RS-1490-BCS-SM#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
1490;WebAS, TWM%RS-1490-BCS-SM%01, Internet;10064834;;Internet;various;WebCM;TWM#RS-1490-BCS-SM#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0946;WebAS, TWM%RO-0946-ROS%02, Intranet;10064942;;Intranet;various;WebCM;TWM#RO-0946-ROS#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0946;WebAS, TWM%RO-0946-ROS%01, Internet;10064832;;Internet;various;WebCM;TWM#RO-0946-ROS#01;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
0193;WebAS, TWM%PT-0193-BHC%02, Intranet;;;Intranet;various;WebCM;TWM#PT-0193-BHC#02;EMEA (ohne DE);Marcel Knoll;Marcel Knoll;Element;sites/000185/WebAgency/Lists/BBS Contracts
